0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.400000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
4.800000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
7.200000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
9.600000000000000000e+02, 0.000000000000000000e+00, 0.000000000000000000e+00
1.200000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
1.440000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
1.680000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
1.920000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
2.160000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
2.400000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
2.640000000000000000e+03, 0.000000000000000000e+00, 0.000000000000000000e+00
2.880000000000000000e+03, 9.682141032791172566e-03, 0.000000000000000000e+00
3.120000000000000000e+03, 1.326729704663614021e-02, 0.000000000000000000e+00
3.360000000000000000e+03, 1.360966188576222952e-02, 0.000000000000000000e+00
3.600000000000000000e+03, 1.395271701141589590e-02, 0.000000000000000000e+00
3.840000000000000000e+03, 1.429648178662393417e-02, 0.000000000000000000e+00
4.080000000000000000e+03, 1.464097580375346187e-02, 0.000000000000000000e+00
4.320000000000000000e+03, 1.498621888394535695e-02, 0.000000000000000000e+00
4.560000000000000000e+03, 1.533223109203501328e-02, 0.000000000000000000e+00
4.800000000000000000e+03, 1.567903271236574178e-02, 0.000000000000000000e+00
5.040000000000000000e+03, 1.677801087252343837e-02, 0.000000000000000000e+00
5.280000000000000000e+03, 1.787974026521354023e-02, 0.000000000000000000e+00
5.520000000000000000e+03, 1.898441251389537329e-02, 0.000000000000000000e+00
5.760000000000000000e+03, 2.009222217443098341e-02, 0.000000000000000000e+00
6.000000000000000000e+03, 2.120336700967775587e-02, 0.000000000000000000e+00
6.240000000000000000e+03, 2.231804834277137384e-02, 0.000000000000000000e+00
6.480000000000000000e+03, 2.343647145374210677e-02, 0.000000000000000000e+00
6.720000000000000000e+03, 2.455884602530956570e-02, 0.000000000000000000e+00
6.960000000000000000e+03, 2.568538664406591274e-02, 0.000000000000000000e+00
7.200000000000000000e+03, 2.681631336358528475e-02, 0.000000000000000000e+00
7.440000000000000000e+03, 2.795185233631197405e-02, 0.000000000000000000e+00
7.680000000000000000e+03, 2.909223652135560501e-02, 0.000000000000000000e+00
7.920000000000000000e+03, 3.023770647557846164e-02, 0.000000000000000000e+00
8.160000000000000000e+03, 3.138851123557844652e-02, 0.000000000000000000e+00
8.400000000000000000e+03, 3.254490930551933586e-02, 0.000000000000000000e+00
8.640000000000000000e+03, 3.299573756367828181e-02, 0.000000000000000000e+00
8.880000000000000000e+03, 3.344895932391853816e-02, 0.000000000000000000e+00
9.120000000000000000e+03, 3.390464396389037544e-02, 0.000000000000000000e+00
9.360000000000000000e+03, 3.436286444313047667e-02, 0.000000000000000000e+00
9.600000000000000000e+03, 3.482369753215900504e-02, 0.000000000000000000e+00
9.840000000000000000e+03, 3.528722404227839504e-02, 0.000000000000000000e+00
1.008000000000000000e+04, 3.575352906529011970e-02, 0.000000000000000000e+00
1.032000000000000000e+04, 3.622270222151283137e-02, 0.000000000000000000e+00
1.056000000000000000e+04, 3.669483791710398402e-02, 0.000000000000000000e+00
1.080000000000000000e+04, 3.717003561166924014e-02, 0.000000000000000000e+00
1.104000000000000000e+04, 3.764840009515950381e-02, 0.000000000000000000e+00
1.128000000000000000e+04, 3.813004177512169940e-02, 0.000000000000000000e+00
1.152000000000000000e+04, 3.861507697543039436e-02, 0.000000000000000000e+00
1.176000000000000000e+04, 3.910362782646120000e-02, 0.000000000000000000e+00
1.200000000000000000e+04, 4.236675398146691474e-02, 0.000000000000000000e+00
1.224000000000000000e+04, 4.744907001063117247e-02, 0.000000000000000000e+00
1.248000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.272000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.296000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.320000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.344000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.368000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.392000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.416000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.440000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.464000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.488000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.512000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.536000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.560000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.584000000000000000e+04, 5.000000000000000000e-01, 0.000000000000000000e+00
1.608000000000000000e+04, 4.999999123412278701e-01, 0.000000000000000000e+00
1.632000000000000000e+04, 2.601550078785005006e-07, 0.000000000000000000e+00
1.656000000000000000e+04, 3.285971784207603746e-02, 0.000000000000000000e+00
1.680000000000000000e+04, 6.464310215921341418e-02, 0.000000000000000000e+00
1.704000000000000000e+04, 6.450176604835659855e-02, 0.000000000000000000e+00
1.728000000000000000e+04, 6.437953613696810462e-02, 0.000000000000000000e+00
1.752000000000000000e+04, 6.425252276130291595e-02, 0.000000000000000000e+00
1.776000000000000000e+04, 6.413123487413549539e-02, 0.000000000000000000e+00
1.800000000000000000e+04, 6.401183850601679937e-02, 0.000000000000000000e+00
1.824000000000000000e+04, 6.389645118413087022e-02, 0.000000000000000000e+00
1.848000000000000000e+04, 6.378470439020235416e-02, 0.000000000000000000e+00
1.872000000000000000e+04, 6.367725073308860839e-02, 0.000000000000000000e+00
1.896000000000000000e+04, 6.357430253228386896e-02, 0.000000000000000000e+00
1.920000000000000000e+04, 6.347623850057758366e-02, 0.000000000000000000e+00
1.944000000000000000e+04, 6.368520390269034881e-02, 0.000000000000000000e+00
1.968000000000000000e+04, 6.389856004881051821e-02, 0.000000000000000000e+00
1.992000000000000000e+04, 6.411697002992725047e-02, 0.000000000000000000e+00
2.016000000000000000e+04, 6.434080265511853136e-02, 0.000000000000000000e+00
2.040000000000000000e+04, 6.457055536341600732e-02, 0.000000000000000000e+00
2.064000000000000000e+04, 6.480667058010075587e-02, 0.000000000000000000e+00
2.088000000000000000e+04, 6.504962737472891332e-02, 0.000000000000000000e+00
2.112000000000000000e+04, 6.529987145974879004e-02, 0.000000000000000000e+00
2.136000000000000000e+04, 6.555791400421925874e-02, 0.000000000000000000e+00
2.160000000000000000e+04, 6.582414173980695449e-02, 0.000000000000000000e+00
2.184000000000000000e+04, 6.609944158549146964e-02, 0.000000000000000000e+00
2.208000000000000000e+04, 6.638484280265900817e-02, 0.000000000000000000e+00
2.232000000000000000e+04, 6.667939816709610168e-02, 9.801794556544065132e-03
2.256000000000000000e+04, 6.698416742038657001e-02, 3.548701697199695138e-02
2.280000000000000000e+04, 6.729965686162013572e-02, 3.382091333820542306e-02
2.304000000000000000e+04, 6.653634980841879876e-02, 3.612187067387848116e-02
2.328000000000000000e+04, 6.578181273124381057e-02, 3.779755222988559482e-02
2.352000000000000000e+04, 6.503552528626777018e-02, 3.962639055396344201e-02
2.376000000000000000e+04, 6.429696296655627863e-02, 4.146444619587279917e-02
2.400000000000000000e+04, 6.356559965740261886e-02, 4.334161736649787960e-02
2.424000000000000000e+04, 6.284090955625680486e-02, 4.525601801635485699e-02
2.448000000000000000e+04, 6.212236882491622980e-02, 4.721219172123197055e-02
2.472000000000000000e+04, 6.140945700602500751e-02, 4.921421989331425939e-02
2.496000000000000000e+04, 6.070165823299573243e-02, 5.126704767184802475e-02
2.520000000000000000e+04, 5.999846225980936393e-02, 5.337635672116614050e-02
2.544000000000000000e+04, 5.929936533462347448e-02, 5.554867852486705671e-02
2.568000000000000000e+04, 5.860387093872329589e-02, 5.779168106972217694e-02
2.592000000000000000e+04, 5.791149041010277415e-02, 6.011308904833976424e-02
2.616000000000000000e+04, 5.722174346887020507e-02, 6.252959991312723176e-02
2.640000000000000000e+04, 5.653415843698127163e-02, 6.500186708756199028e-02
2.664000000000000000e+04, 5.658195365420936457e-02, 6.685258022944434719e-02
2.688000000000000000e+04, 5.663696633682584192e-02, 6.891631599538339259e-02
2.712000000000000000e+04, 5.669926421245580217e-02, 7.106994233273622452e-02
2.736000000000000000e+04, 5.676891875259526543e-02, 7.334412431549069966e-02
2.760000000000000000e+04, 5.684600527145310805e-02, 7.575124585230212648e-02
2.784000000000000000e+04, 5.693060320870007435e-02, 7.830833991570973485e-02
2.808000000000000000e+04, 5.702279641337413413e-02, 8.103463063362366381e-02
2.832000000000000000e+04, 5.712267343022776195e-02, 8.395247669774297261e-02
2.856000000000000000e+04, 5.723032778982092145e-02, 8.708698537573819620e-02
2.880000000000000000e+04, 5.734585830367596587e-02, 9.047635279683850784e-02
2.904000000000000000e+04, 5.746936936584270961e-02, 9.402190206699734265e-02
2.928000000000000000e+04, 5.760097126225175584e-02, 9.872104834063037682e-02
2.952000000000000000e+04, 5.774076349590834267e-02, 8.365756713131100586e-02
2.976000000000000000e+04, 6.469346194747097045e-02, 1.460456872033367437e-01
3.000000000000000000e+04, 4.999999156619902574e-01, 1.358966927948432046e-01
3.024000000000000000e+04, 4.999999904816761487e-01, 1.376009034851981561e-01
3.048000000000000000e+04, 4.999999964071473735e-01, 1.352360602521584798e-01
3.072000000000000000e+04, 4.999999982023193290e-01, 1.326661029748978371e-01
3.096000000000000000e+04, 4.999999988152147856e-01, 1.302505712266462945e-01
3.120000000000000000e+04, 4.999999989188174121e-01, 1.280891912879924821e-01
3.144000000000000000e+04, 4.999999987482415253e-01, 1.261490774287553074e-01
3.168000000000000000e+04, 4.999999984049702806e-01, 1.243803396895140079e-01
3.192000000000000000e+04, 4.999999979384227577e-01, 1.227447324253609223e-01
3.216000000000000000e+04, 4.999999973745886117e-01, 1.212173200806689194e-01
3.240000000000000000e+04, 4.999999967280928104e-01, 1.197818990232280001e-01
3.264000000000000000e+04, 4.999999960080236394e-01, 1.184272145398384962e-01
3.288000000000000000e+04, 4.999999952210830712e-01, 1.171453021814147788e-01
3.312000000000000000e+04, 4.999999943734677599e-01, 1.159365775427241146e-01
3.336000000000000000e+04, 4.999999934721022221e-01, 1.147852899275124544e-01
3.360000000000000000e+04, 4.999999925251466526e-01, 1.137984136959731690e-01
3.384000000000000000e+04, 4.999999915632981629e-01, 1.187691378593814656e-01
3.408000000000000000e+04, 4.999999906064799826e-01, 1.232953350444955520e-01
3.432000000000000000e+04, 4.999999896471831184e-01, 1.281738584198612307e-01
3.456000000000000000e+04, 4.999999886825343132e-01, 1.333503337965532554e-01
3.480000000000000000e+04, 4.999999877121437675e-01, 1.388489878948212797e-01
3.504000000000000000e+04, 4.999999867364550710e-01, 1.446963055343665761e-01
3.528000000000000000e+04, 4.999999857555771365e-01, 1.509246990709877112e-01
3.552000000000000000e+04, 4.999999847684163945e-01, 1.575721513015995168e-01
3.576000000000000000e+04, 4.999999837719899531e-01, 1.646828722975727799e-01
3.600000000000000000e+04, 4.999999827608631597e-01, 1.723085251003381446e-01
3.624000000000000000e+04, 4.999999817266790325e-01, 1.805096250875993513e-01
3.648000000000000000e+04, 4.999999806577535288e-01, 1.893559077668420243e-01
3.672000000000000000e+04, 4.999999795387140011e-01, 1.989195959147894988e-01
3.696000000000000000e+04, 4.999999783502330208e-01, 2.092810405482245228e-01
3.720000000000000000e+04, 4.999999770711609504e-01, 2.206220566314113507e-01
3.744000000000000000e+04, 4.999999755628256604e-01, 2.261660732314022537e-01
3.768000000000000000e+04, 4.999999735894847808e-01, 2.322856737842514119e-01
3.792000000000000000e+04, 4.999999709215149912e-01, 2.388117466342723760e-01
3.816000000000000000e+04, 4.999999672639846571e-01, 2.436076195384447862e-01
3.840000000000000000e+04, 4.999999621966224050e-01, 2.733572436525739668e-01
3.864000000000000000e+04, 4.999999549064330084e-01, 2.999999177350499702e-01
3.888000000000000000e+04, 4.999999439608165397e-01, 2.999999849873838942e-01
3.912000000000000000e+04, 4.999999266892237171e-01, 2.999999981794606585e-01
3.936000000000000000e+04, 4.999998968305137681e-01, 2.999999999999999889e-01
3.960000000000000000e+04, 4.999998356171355685e-01, 2.999999999999999889e-01
3.984000000000000000e+04, 4.999996497328929590e-01, 2.999999999999999889e-01
4.008000000000000000e+04, 4.999956928989078286e-01, 2.999999999999999889e-01
4.032000000000000000e+04, 2.911244340083579130e-01, 2.999999999999999889e-01
4.056000000000000000e+04, 2.310867034215964566e-01, 2.999999999999999889e-01
4.080000000000000000e+04, 1.985196657641723761e-01, 2.999999999999999889e-01
4.104000000000000000e+04, 1.824402282664303876e-01, 2.999999999999999889e-01
4.128000000000000000e+04, 1.738439300106405516e-01, 2.999999999999999889e-01
4.152000000000000000e+04, 1.690465543850725172e-01, 2.999999999999999889e-01
4.176000000000000000e+04, 1.665499471955021460e-01, 2.999999999999999889e-01
4.200000000000000000e+04, 1.652364751827950784e-01, 2.999999999999999889e-01
4.224000000000000000e+04, 1.643938235262050740e-01, 2.999999999999999889e-01
4.248000000000000000e+04, 1.635480636418639167e-01, 2.999999999999999889e-01
4.272000000000000000e+04, 1.624252545016471871e-01, 2.999999999999999889e-01
4.296000000000000000e+04, 1.609047838763502658e-01, 2.999999999999999889e-01
4.320000000000000000e+04, 1.589739682030695822e-01, 2.999999999999999889e-01
4.344000000000000000e+04, 1.566782219638534757e-01, 2.999999999999999889e-01
4.368000000000000000e+04, 1.540890446392384205e-01, 2.999999999999999889e-01
4.392000000000000000e+04, 1.512437725345941730e-01, 2.999999999999999889e-01
4.416000000000000000e+04, 1.482783008093863375e-01, 2.999999999999999889e-01
4.440000000000000000e+04, 1.448563580185307786e-01, 2.999999999999999889e-01
4.464000000000000000e+04, 1.423153189006805264e-01, 2.999999999999999889e-01
